facts_summary,case_category,likely_outcome,source_file,source_prefix,date_lecture,type_decision,type_recours,solution,text_length
"M. A B a demandé à la Cour nationale du droit d'asile d'annuler la décision du 16 novembre 2020 par laquelle l'Office français de protection des réfugiés et apatrides a rejeté sa demande d'asile. Par une décision n° 21007504 du 31 mai 2021, la Cour nationale du droit d'asile a rejeté cette demande. Par un pourvoi, enregistré le 28 juin 2021 au secrétariat du contentieux du Conseil d'Etat, M. B demande au Conseil d'Etat : 1°) d'annuler cette décision ; 2°) réglant l'affaire au fond, de faire droit à la demande qu'il avait présentée devant la Cour. Par une décision du 26 août 2021, notifiée le 30 août 2021, le bureau d'aide juridictionnelle a rejeté la demande d'aide juridictionnelle de M. B. Par une ordonnance du 25 novembre 2021, notifiée le 10 décembre 2021, le président de la Section du contentieux du Conseil d'Etat a rejeté le recours formé par M. B contre cette décision du bureau d'aide juridictionnelle.",plein_contentieux,defavorable_requerant,ORCE_453979_20220602.xml,ORCE,2022-06-02,Ordonnance,Plein contentieux,R.822-5 Rejet PAPC défaut ministère avocat,3268
"M. A B a demandé au tribunal administratif de Poitiers d'annuler la décision du 25 janvier 2019 par laquelle le ministre de l'intérieur a constaté la perte de validité de son permis de conduire pour solde de points nul et d'enjoindre au ministre de lui restituer son permis de conduire. Par un jugement n° 1900420 du 4 mai 2021, le tribunal administratif a rejeté sa demande. Par un pourvoi et trois nouveaux mémoires, enregistrés les 8 et 28 juillet 2021, le 8 décembre 2021 et le 12 janvier 2022 au secrétariat du contentieux du Conseil d'Etat, M. B demande au Conseil d'Etat : 1°) d'annuler ce jugement ; 2°) réglant l'affaire au fond, de faire droit à sa demande. Par une décision du 29 décembre 2021, notifiée le 5 janvier 2022, le bureau d'aide juridictionnelle établi près le Conseil d'Etat a rejeté la demande d'aide juridictionnelle de M. B. Par une ordonnance du 25 février 2022, notifiée le 1er mars 2022, le président de la section du contentieux du Conseil d'Etat a rejeté le recours formé par M. B contre ce refus d'aide juridictionnelle.",exces_de_pouvoir,defavorable_requerant,ORCE_454378_20220623.xml,ORCE,2022-06-23,Ordonnance,Excès de pouvoir,R.822-5 Rejet PAPC défaut ministère avocat,3471
"L'association Proxidentaire a demandé au juge des référés du tribunal administratif de Dijon, sur le fondement de l'article L. 521-2 du code de justice administrative, de constater que les manquements relevés par la décision du 8 juin 2021 par laquelle le directeur général de l'agence régionale de santé de Bourgogne Franche-Comté a prononcé la suspension immédiate et totale de l'activité du centre de santé dentaire Proxidentaire de Chevigny-Saint-Sauveur ont été corrigés, de suspendre l'exécution de cette décision et d'autoriser la réouverture du centre de santé ou, subsidiairement, de trois salles de soins. Par une ordonnance n° 2101659 du 23 juin 2021, le juge des référés du tribunal administratif de Dijon, faisant application de l'article L. 522-3 du code de justice administrative, a rejeté cette demande. Par un pourvoi sommaire et un mémoire complémentaire, enregistrés les 8 et 23 juillet 2021 au secrétariat du contentieux du Conseil d'Etat, l'association Proxidentaire, représentée par la SCP Baraduc, Duhamel, Rameix, demande au Conseil d'Etat : 1°) d'annuler cette ordonnance ; 2°) statuant en référé, de faire droit à sa demande ; 3°) de mettre à la charge de l'Etat la somme de 3 000 euros au titre de l'article L. 761-1 du code de justice administrative. Par un courrier du 12 avril 2022, notifié le lendemain, en application des dispositions de l'article R. 822-5-1 du code de justice administrative, l'avocat de l'association Proxidentaire a été informé que la décision du Conseil d'Etat était susceptible d'être prise en application de l'article R. 822-5 du même code.",exces_de_pouvoir,defavorable_requerant,ORCE_454397_20220615.xml,ORCE,2022-06-15,Ordonnance,Excès de pouvoir,R.822-5-3 Rejet PAPC référé,4044
"Vu les autres pièces du dossier ; Vu : - la loi n° 91-647 du 10 juillet 1991 ; - le code de justice administrative ; Considérant ce qui suit : 1. Aux termes de l'article R. 122-12 du code de justice administrative : "" Le président de la section du contentieux, les présidents adjoints de cette section, les présidents de chambre et les conseillers d'Etat mentionnés au quatrième alinéa de l'article R. 122-7 peuvent par ordonnance : () 3°) Constater qu'il n'y a pas lieu de statuer sur une requête "". 2. Il ressort des pièces du dossier que, postérieurement à l'introduction de son pourvoi, M. A a été convoqué et reçu par les services de la préfecture du Val-de-Marne le 27 septembre 2021 en vue du dépôt de sa demande de titre de séjour. Ainsi, les conclusions du pourvoi présenté par M. A dirigé contre l'ordonnance par laquelle le juge des référés du tribunal administratif de Melun a refusé de faire droit à sa demande tendant à ce qu'il soit enjoint à la préfète du Val-de-Marne de lui accorder un rendez-vous sont devenues sans objet. Il n'y a, dès lors, plus lieu d'y statuer. 3. M. A a obtenu le bénéfice de l'aide juridictionnelle. Par suite, son avocat peut se prévaloir des dispositions des articles L. 761-1 du code de justice administrative et 37 de la loi du 10 juillet 1991. Il y a lieu, dans les circonstances de l'espèce, et sous réserve que la SCP Gatineau - Fattaccini - Rebeyrol, avocat de M. A, renonce à percevoir la somme correspondant à la part contributive de l'Etat, de mettre à la charge de l'Etat la somme de 1 500 euros à verser à cette société. O R D O N N E : Article 1er : Il n'y a pas lieu de statuer sur le pourvoi de M. A. Article 2 : L'Etat versera à la SCP Gatineau - Fattaccini - Rebeyrol une somme de 1 500 euros au titre des articles L. 761-1 du code de justice administrative et 37 de la loi du 10 juillet 1991, sous réserve que cette société renonce à percevoir la somme correspondant à la part contributive de l'Etat. Article 3 : La présente décision sera notifiée à M. A A et au ministre de l'intérieur. Fait à Paris, le 14 juin 202Signé : N. BOULOUIS La République mande et ordonne au ministre de l'intérieur, en ce qui le concerne et à tous huissiers à",exces_de_pouvoir,non_lieu,ORCE_454433_20220614.xml,ORCE,2022-06-14,Ordonnance,Excès de pouvoir,R.822-5 Non-lieu PAPC,2421
"Mme B A a demandé au juge des référés du tribunal administratif de La Réunion, sur le fondement de l'article L. 521-1 du code de justice administrative, de suspendre l'exécution de la décision du 12 mai 2021 par laquelle le directeur général du centre hospitalier universitaire de La Réunion a procédé à la fermeture du service d'urologie du site Nord de l'établissement public de santé. Par une ordonnance n° 2100646 du 28 juin 2021, le juge des référés du tribunal administratif de La Réunion a rejeté cette demande. Par un pourvoi sommaire et un mémoire complémentaire, enregistrés les 13 et 29 juillet 2021 au secrétariat du contentieux du Conseil d'Etat, Mme A, représentée par la SCP Gaschignard, demande au Conseil d'Etat : 1°) d'annuler cette ordonnance ; 2°) de mettre à la charge du centre hospitalier universitaire de La Réunion la somme de 3 000 euros au titre de l'article L. 761-1 du code de justice administrative. Par un courrier du 29 avril 2022, notifié le même jour, en application des dispositions de l'article R. 822-5-1 du code de justice administrative, l'avocat de Mme A a été informé que la décision du Conseil d'Etat était susceptible d'être prise en application de l'article R. 822-5 du même code.",exces_de_pouvoir,defavorable_requerant,ORCE_454497_20220601.xml,ORCE,2022-06-01,Ordonnance,Excès de pouvoir,R.822-5-3 Rejet PAPC référé,3434
"M. B A a demandé à la Cour nationale du droit d'asile d'annuler la décision du 30 mars 2021 par laquelle l'Office français de protection des réfugiés et apatrides a rejeté sa demande d'asile et de le convoquer à une audience. Par une ordonnance n° 21021172 du 30 juin 2021, une présidente de formation de jugement de la Cour nationale du droit d'asile a rejeté cette demande. Par un pourvoi, enregistré le 4 août 2021 au secrétariat du contentieux du Conseil d'Etat, M. A demande au Conseil d'Etat : 1°) d'annuler cette ordonnance ; 2°) réglant l'affaire au fond, de faire droit à la demande qu'il avait présentée devant la Cour. Par une décision du 20 août 2021, régulièrement notifiée, le bureau d'aide juridictionnelle a rejeté la demande d'aide juridictionnelle de M. A.",plein_contentieux,defavorable_requerant,ORCE_455248_20220602.xml,ORCE,2022-06-02,Ordonnance,Plein contentieux,R.822-5 Rejet PAPC défaut ministère avocat,3167
"Par une requête et un mémoire en réplique, enregistrés les 30 août 2021 et 11 mai 2022 au secrétariat du contentieux du Conseil d'Etat, Mme B A demande au Conseil d'Etat d'annuler pour excès de pouvoir l'article 1er du décret n° 2021-1059 du 7 août 2021 modifiant le décret n° 2021-699 du 1er juin 2021 prescrivant les mesures générales nécessaires à la gestion de la sortie de crise sanitaire. Par un mémoire en défense, enregistré le 28 avril 2022, le ministre des solidarités et de la santé conclut au rejet de la requête.",exces_de_pouvoir,desistement,ORCE_456104_20220630.xml,ORCE,2022-06-30,Ordonnance,Excès de pouvoir,R. 122-12-1 Désistement d'office,3296
"Mme B a demandé à la Cour nationale du droit d'asile d'annuler la décision du 8 février 2021 par laquelle l'Office français de protection des réfugiés et apatrides a rejeté sa demande d'asile. Par une décision n° 21016153 du 2 juillet 2021, une présidente de formation de jugement de la Cour nationale du droit d'asile a rejeté cette demande. Par un pourvoi, enregistré le 30 août 2021 au secrétariat du contentieux du Conseil d'Etat, Mme A demande au Conseil d'Etat : 1°) d'annuler cette décision ; 2°) réglant l'affaire au fond, de faire droit à la demande qu'elle avait présentée devant la Cour. Par une décision du 28 septembre 2021, notifiée le 6 octobre 2021, le bureau d'aide juridictionnelle a rejeté la demande d'aide juridictionnelle de Mme A. Par une ordonnance du 25 novembre 2021, régulièrement notifiée, le président de la Section du contentieux du Conseil d'Etat a rejeté le recours formé par Mme A contre cette décision du bureau d'aide juridictionnelle.",plein_contentieux,defavorable_requerant,ORCE_456124_20220602.xml,ORCE,2022-06-02,Ordonnance,Plein contentieux,R.822-5 Rejet PAPC défaut ministère avocat,3450
"Par une requête, enregistrée le 7 septembre 2021 au secrétariat du contentieux du Conseil d'Etat, la Fédération autonome des sapeurs-pompiers professionnels et des personnels administratifs techniques et spécialisés demande au Conseil d'Etat : 1°) d'annuler pour excès de pouvoir le décret n° 2021-1059 du 7 août 2021 modifiant le décret n° 2021-699 du 1er juin 2021 prescrivant les mesures générales nécessaires à la gestion de la sortie de crise sanitaire ; 2°) de mettre à la charge de l'Etat la somme de 4 000 euros au titre de l'article L. 761-1 du code de justice administrative.",exces_de_pouvoir,desistement,ORCE_456398_20220630.xml,ORCE,2022-06-30,Ordonnance,Excès de pouvoir,R. 122-12-1 Désistement d'office,3865
"(/p) (p)Par une requête, enregistrée le 7 septembre 2021 au secrétariat du contentieux du Conseil d'Etat, la Fédération autonome des sapeurs-pompiers professionnels et des personnels administratifs techniques et spécialisés demande au Conseil d'Etat :(/p) (p)1°) d'annuler pour excès de pouvoir le décret n° 2021-1059 du 7 août 2021 modifiant le décret n° 2021-699 du 1er juin 2021 prescrivant les mesures générales nécessaires à la gestion de la sortie de crise sanitaire ; (/p) (p)2°) de mettre à la charge de l'Etat la somme de 4 000 euros au titre de l'article L. 761-1 du code de justice administrative.(/p) (p)",exces_de_pouvoir,defavorable_requerant,ORCE_456956_20220630.xml,ORCE,2022-06-30,Ordonnance,Excès de pouvoir,R. 122-12-4 Rejet irrecevabilité manifeste,4015
